mmsiV1,latV1,lonV1,mmsiV2,latV2,lonV2,DCPA
"209467000",54.0854466,9.3219367,"211771340",53.989025,8.3069883,36.369617266461006
"209467000",54.0933383,9.326255,"211809000",53.972396599999996,8.493675,30.34018151265017
"209467000",54.0933383,9.326255,"211876000",53.9532716,8.616433299999999,26.492261105199876
"209467000",54.0933383,9.326255,"212198000",53.954713299999995,9.2412533,8.857769968204734
"209467000",54.0933383,9.326255,"212376000",53.8876116,8.69801,25.45445544388005
"209467000",54.0933383,9.326255,"212584000",53.965876599999994,8.5764917,27.61257482298182
"209467000",54.0933383,9.326255,"212958000",53.8451916,8.9502683,19.9976799445811
"209467000",54.0933383,9.326255,"218172000",53.9870483,8.3402767,35.457843256063754
"209467000",54.0933383,9.326255,"218197000",53.8270316,9.3548733,16.037010205408215
"209467000",53.894225,9.145058299999999,"218366000",53.609513299999996,9.572345,22.89952900325771
"209467000",54.080703299999996,9.31935,"218439000",53.866171599999994,8.710329999999999,25.136403053682095
"209467000",54.0930016,9.326083299999999,"218706000",54.04305,8.46884,30.451998873961536
"209467000",54.0933383,9.326255,"218858000",53.9688333,9.2598333,7.843149799833639
"209467000",54.0933383,9.326255,"219002392",53.934433299999995,8.6527167,25.682329018709982
"209467000",54.0933383,9.326255,"219004647",53.857845,8.7191317,25.748154178098837
"209467000",53.7769616,9.3905883,"219285000",53.5497083,8.560516699999999,32.623791259443365
"209467000",54.0366216,9.3023983,"230915000",54.183384999999994,9.4886217,11.002392292234445
"209467000",54.0933383,9.326255,"231701000",53.6419983,8.4212583,42.060194322160505
"209467000",53.8900083,9.136994999999999,"232004332",53.7697533,8.167475,35.21787927812984
"209467000",53.9257083,9.2012583,"235040596",54.1423316,8.732206699999999,21.09212184902088
"209467000",54.0933383,9.326255,"244024000",53.839254999999994,8.8753567,22.10171620188304
"209467000",54.0933383,9.326255,"244366000",53.858721599999996,8.7406583,25.084719140449437
"209467000",54.075125,9.3163433,"244521000",53.866245,9.286681699999999,12.597526780505387
"209467000",53.8810133,9.1556433,"244630113",53.5507783,8.5603517,29.055236094190132
"209467000",54.0933383,9.326255,"244630415",53.9867266,8.4451067,31.821367750666177
"209467000",54.06952,9.3135333,"244670768",53.7019733,9.493929999999999,22.998941047278297
"209467000",54.0843383,9.3212733,"2447004",53.8939233,9.1511,12.934002968615522
"209467000",54.081134999999996,9.3195917,"244854000",54.1639233,8.6720183,23.39705179836585
"209467000",54.0926166,9.3258767,"244870420",53.73074,8.2565667,43.73277694341287
"209467000",53.679888299999995,9.50354,"244895000",54.127243299999996,8.8660933,35.1369995717075
"209467000",54.0933383,9.326255,"245137000",54.047573299999996,9.305126699999999,2.850098501322358
"209467000",54.0933383,9.326255,"245169000",53.8439066,8.793721699999999,24.099798035354592
"209467000",54.0933383,9.326255,"245439000",53.841558299999996,8.9147783,21.01369702511862
"209467000",53.712939999999996,9.4773383,"245586000",53.5468766,8.5662533,34.04070381412662
"209467000",54.0933383,9.326255,"246191000",53.969166599999994,9.2611667,7.809997363357886
"209467000",54.0407216,9.303251699999999,"246355000",53.9885966,8.22599,38.258482751342896
"209467000",54.0930016,9.326083299999999,"246432000",54.084365,9.321494999999999,0.5437943037175033
"209467000",54.0930016,9.326083299999999,"246454000",54.02468,8.7299033,21.475949024423954
"209467000",53.8849533,9.1332633,"246532000",54.115951599999995,8.85965,16.929084656271773
"209467000",54.0933383,9.326255,"246606000",53.9755033,9.269205,7.363918721228093
"209467000",54.0930016,9.326083299999999,"246607000",53.5560166,8.5620133,42.18438744178239
"209467000",53.919766599999996,9.19273,"246639000",53.964716599999996,8.045786699999999,40.7564553576341
"209467000",54.0933383,9.326255,"246787000",53.8578966,9.0122717,17.999018487411774
"209467000",53.7083733,9.48297,"247341500",53.9806983,7.9895067,55.542237253117676
"209467000",54.0804216,9.319196699999999,"249490000",53.5599,8.5602,41.316144971741366
"209467000",54.0452016,9.3045017,"249491000",53.5706166,8.552966699999999,39.090786217386274
"209467000",53.730186599999996,9.4473567,"249849000",54.0985616,9.32871,22.535654694833976
"209467000",54.039854999999996,9.3030333,"250000963",53.628499999999995,9.5366667,26.07949441208003
"209467000",54.0930016,9.326083299999999,"253136000",53.774623299999995,8.172559999999999,45.161797626570134
"209467000",54.0933383,9.326255,"255714000",53.9086666,8.687999999999999,25.17705497105082
"209467000",54.092234999999995,9.3256717,"255801560",53.708,8.312166699999999,42.74559067695765
"209467000",54.077935,9.3178483,"255804890",54.205383299999994,9.5665833,11.649614964788919
"209467000",54.0933383,9.326255,"255805555",53.8496666,8.0001667,49.214753952637174
"209467000",54.0933383,9.326255,"255805557",54.0069666,8.2099383,39.8185042951926
"209467000",54.0933383,9.326255,"255805618",53.878184999999995,8.71008,25.367838589097836
"209467000",53.691655,9.49704,"255805855",53.5773666,8.5337883,35.083539297791134
"209467000",54.0933383,9.326255,"255806060",53.9588883,9.2467467,8.556260721720822
"209467000",53.9932583,9.2888317,"258915000",53.99483,8.0770483,42.91265037686323
"209467000",53.894225,9.145058299999999,"265883000",53.783191599999995,8.1524617,35.9068477911239
"209467000",54.0933383,9.326255,"275463000",53.958999999999996,8.59665,27.05054996098099
"209467000",54.0467966,9.30496,"277550000",54.0441666,9.3056667,0.16002813210473862
"209467000",54.0800383,9.318998299999999,"304080000",53.8740666,7.8845833,52.3027836045007
"209467000",54.0933383,9.326255,"304234000",53.963956599999996,9.254059999999999,8.18472453726938
"209467000",54.0933383,9.326255,"304374000",53.620773299999996,9.5472217,29.465527250722648
"209467000",54.092234999999995,9.3256717,"304502000",53.9903683,8.169896699999999,41.33864645056051
"209467000",53.885635,9.1325083,"304667000",54.17648,9.455226699999999,20.87873342169144
"209467000",53.90844,9.1717017,"305675000",53.886526599999996,9.1744867,1.320675708940545
"209467000",53.67552,9.505474999999999,"305690000",53.985879999999995,8.110166699999999,52.99511793250733
"209467000",54.0933383,9.326255,"308654000",53.57572,8.5331533,41.9825261613694
"209467000",54.0933383,9.326255,"308803000",53.605966599999995,8.50025,41.46621994420237
"209467000",53.894225,9.145058299999999,"314419000",53.6057116,8.5022367,28.72127149069214
"209467000",53.9160216,9.18613,"355308000",53.861258299999996,7.9123367,45.34187428609275
"209467000",54.080703299999996,9.31935,"356086000",53.8155333,8.184199999999999,43.283440979011885
"209467000",53.894225,9.145058299999999,"357773000",53.8485666,8.0125833,40.3153339986394
"209467000",54.0933383,9.326255,"373184000",53.984616599999995,8.1267833,42.93095248930578
"209467000",54.008134999999996,9.2952133,"440269000",53.5665616,8.5539417,37.41858081779139
"209467000",53.7658633,9.3959917,"477006800",53.870079999999994,7.84892,55.371789556857976
"209467000",53.879815,9.171479999999999,"477096100",53.5702116,9.660829999999999,25.502433402113933
"209467000",54.0933383,9.326255,"477441300",53.9929566,8.0729933,44.73774048142498
"209467000",54.0933383,9.326255,"538005848",53.848113299999994,8.766018299999999,24.723591670026718
"209467000",54.0732116,9.315356699999999,"563231000",53.950444999999995,7.899394999999999,50.66155792309413
"209467000",54.0933383,9.326255,"566083000",53.826756599999996,8.0945433,46.50069655395885
"209467000",54.0407216,9.303251699999999,"636010990",53.685145,9.50328,22.52006765456681
"209467000",53.89409,9.144795,"636015204",53.5942216,8.1568917,39.53909048497974
"209467000",53.5875266,9.61224,"636016703",53.586833299999995,8.5246667,38.88853542187828
"209467000",54.0783183,9.3180633,"636016983",53.5697316,9.659336699999999,32.885737457352995
"209467000",53.9257083,9.2012583,"636017352",53.964715,7.8928667,46.447002326350315
"209467000",53.802459999999996,9.376195,"636091030",53.8659816,7.8189967,55.48661828332834
"209762000",53.8351666,8.065333299999999,"209777000",54.259338299999996,9.621739999999999,60.661695108519595
"209762000",53.6395,8.4276667,"210112000",53.9913816,8.2640083,21.933747241760983
"209762000",53.860499999999995,7.9075,"210167000",54.080066599999995,9.3192667,51.733790845275806
"209762000",53.856333299999996,7.9466667,"211164000",53.6560066,8.443433299999999,21.399782826657088
"209762000",53.733999999999995,8.2395,"211180750",53.908866599999996,9.174995,34.885914912665456
"209762000",53.827833299999995,8.0906667,"211181930",53.8899866,9.145261699999999,37.652737139837484
"209762000",53.7366666,8.2328333,"211181950",53.8810333,9.137495,33.327775273728236
"209762000",53.8521666,7.9883333,"211221950",53.866164999999995,8.7103617,25.665547045489678
"209762000",53.679333299999996,8.3606667,"211224430",53.562945,8.5492083,9.710886603555984
"209762000",53.6035,8.5,"211226360",53.866088299999994,8.704856699999999,17.387304762501596
"209762000",53.852586599999995,7.9828383,"211228200",53.8667916,8.7105833,25.86861698732856
"209762000",53.598,8.509,"211308910",53.8259116,9.4029417,34.68909767353597
"209762000",53.8611666,7.8996667,"211315620",54.0379116,8.509968299999999,24.10254527226117
"209762000",53.601833299999996,8.5021667,"211411940",54.0348416,8.4822983,26.03255964862628
"209762000",53.630166599999995,8.4498333,"211444000",53.7879466,9.345894999999999,33.32580827468076
"209762000",53.722153299999995,8.27153,"211445180",53.930873299999995,9.2080533,35.58218986391328
"209762000",53.8598333,7.913666699999999,"211445190",54.175573299999996,9.4498917,57.58651706640346
"209762000",53.8558333,7.952166699999999,"211445200",53.983348299999996,9.2783433,47.66716050447046
"209762000",53.8461666,8.027,"211445240",53.911281599999995,9.176694999999999,41.01340510582948
"209762000",53.860666599999995,7.904999999999999,"211459000",53.7726733,8.480503299999999,21.138986691334125
"209762000",53.852999999999994,7.9788333,"211464420",53.9968266,8.1994983,11.661214338670806
"209762000",53.8558333,7.952166699999999,"211466070",53.5657383,8.566088299999999,27.982529214127013
"209762000",53.8611666,7.8996667,"211469000",53.894149999999996,8.6886,28.08636228363337
"209762000",53.8611666,7.8996667,"211505000",53.8643466,8.70445,28.589978886347854
"209762000",53.859166599999995,7.92,"211507280",53.5715333,8.53995,28.05771097391436
"209762000",53.860666599999995,7.904999999999999,"211508570",53.8975666,9.148803299999999,44.223270673742434
"209762000",53.599999999999994,8.504999999999999,"211508590",53.8995633,9.1505967,29.20481811427158
"209762000",53.860666599999995,7.905833299999999,"211511200",53.9024833,9.161903299999999,44.67134344783533
"209762000",53.8611666,7.8996667,"211519080",53.7898533,8.547749999999999,23.438333259705498
"209762000",53.8611666,7.8996667,"211589950",53.8776933,9.1647683,44.94528056695076
"209762000",53.8598333,7.913666699999999,"211594530",54.0189166,9.2989467,50.04228963336481
"209762000",53.692,8.3418333,"211608000",53.6461233,8.4880667,5.902318621696373
"209762000",53.735499999999995,8.2356667,"211659630",53.592711599999994,8.5205567,13.305330235853392
"209762000",53.860666599999995,7.904999999999999,"211676580",53.572553299999996,8.5384333,28.454869939503887
"209762000",53.7366666,8.2328333,"211745870",53.869551599999994,8.711633299999999,18.81247505476269
"209762000",53.8611666,7.8996667,"211771340",53.843275,8.944793299999999,37.15211348588491
"209762000",53.8611666,7.8996667,"211876000",53.817711599999996,9.36473,52.1390323417714
"209762000",53.8611666,7.8996667,"212376000",53.741603299999994,9.4169167,54.45341659827243
"209762000",53.8611666,7.8996667,"212958000",54.0349783,9.3027183,50.82530358252818
"209762000",53.8611666,7.8996667,"218172000",53.878434999999996,9.129853299999999,43.706150019627955
"209762000",53.8611666,7.8996667,"218366000",53.59299,9.60276,62.798545208005464
"209762000",53.8611666,7.8996667,"218439000",53.7810516,9.38553,53.05483089138643
"209762000",53.8611666,7.8996667,"218706000",53.8420366,8.9256867,36.47630675049051
"209762000",53.8611666,7.8996667,"218858000",53.8526666,8.9778333,38.30965880900477
"209762000",53.7366666,8.2328333,"219002392",53.91945,9.1929167,35.85832973687116
"209762000",53.8611666,7.8996667,"219004647",54.009198299999994,8.53046,24.073958849435268
