MMSI,trackId,lat,lon
"209030000",0,53.88653333333333,7.657466666666667
"209030000",0,53.8864,7.656633333333334
"209030000",0,53.8863,7.656066666666667
"209030000",0,53.885983333333336,7.654366666666666
"209030000",0,53.88571666666667,7.652966666666667
"209030000",0,53.88548333333333,7.65145
"209030000",0,53.88518333333333,7.649816666666666
"209030000",0,53.88495,7.648466666666667
"209030000",0,53.88466666666667,7.646966666666667
"209030000",0,53.88438333333333,7.645283333333333
"209030000",0,53.88413333333333,7.6439
"209030000",0,53.88386666666667,7.642383333333333
"209030000",0,53.88356666666667,7.6406833333333335
"209030000",0,53.88345,7.6399333333333335
"209030000",0,53.88333333333333,7.639316666666667
"209030000",0,53.88305,7.6378
"209030000",0,53.882783333333336,7.636216666666667
"209030000",0,53.882266666666666,7.63325
"209030000",0,53.88211666666667,7.632433333333333
"209030000",0,53.88155,7.629383333333333
"209030000",0,53.8813,7.62785
"209030000",0,53.88075,7.6248
"209030000",0,53.88048333333333,7.623266666666667
"209030000",0,53.88035,7.622483333333333
"209030000",0,53.87996666666667,7.620133333333333
"209030000",0,53.87996666666667,7.620133333333333
"209030000",0,53.87968333333333,7.618566666666666
"209030000",0,53.87956666666667,7.6178
"209030000",0,53.87943333333333,7.6171
"209030000",0,53.87915,7.61545
"209030000",0,53.87886666666667,7.613916666666666
"209030000",0,53.87873333333334,7.6132333333333335
"209030000",0,53.8786,7.61245
"209030000",0,53.87846666666667,7.611666666666666
"209030000",0,53.87833333333333,7.6109
"209030000",0,53.8779,7.608633333333334
"209030000",0,53.87778333333333,7.6078833333333336
"209030000",0,53.87765,7.6071333333333335
"209030000",0,53.8775,7.6063833333333335
"209030000",0,53.87735,7.60555
"209030000",0,53.87721666666667,7.6048
"209030000",0,53.8771,7.604116666666667
"209030000",0,53.87696666666667,7.60335
"209030000",0,53.87683333333333,7.6025833333333335
"209030000",0,53.87671666666667,7.6019
"209030000",0,53.87655,7.600983333333334
"209030000",0,53.876416666666664,7.600216666666666
"209030000",0,53.87628333333333,7.599516666666666
"209030000",0,53.87615,7.59875
"209030000",0,53.876016666666665,7.597966666666666
"209030000",0,53.87586666666667,7.5973
"209030000",0,53.875683333333335,7.596383333333334
"209030000",0,53.875566666666664,7.5956166666666665
"210521000",0,54.036408333333334,8.194925
"210521000",0,54.036406666666664,8.194923333333334
"210521000",0,54.03640333333333,8.194928333333333
"210521000",0,54.03641,8.194921666666668
"210521000",0,54.03641666666667,8.194916666666666
"210521000",0,54.036406666666664,8.194923333333334
"210521000",0,54.036406666666664,8.194923333333334
"210521000",0,54.03640166666667,8.194928333333333
"210521000",0,54.03637666666667,8.194951666666666
"210521000",0,54.036385,8.194948333333333
"210521000",0,54.03637333333333,8.194966666666666
"210521000",0,54.036395,8.194941666666667
"210521000",0,54.036395,8.194941666666667
"210521000",0,54.03637833333333,8.194923333333334
"210521000",0,54.036365,8.194918333333334
"210521000",0,54.036375,8.194891666666667
"210521000",0,54.03637166666667,8.194895
"210521000",0,54.036355,8.194896666666667
"210521000",0,54.03635333333333,8.194903333333333
"210521000",0,54.03636,8.19489
"210521000",0,54.03636,8.19489
"210521000",0,54.03633833333333,8.194905
"210521000",0,54.036348333333336,8.194898333333333
"210521000",0,54.03628833333333,8.194921666666668
"210521000",0,54.036296666666665,8.194915
"210521000",0,54.03628666666667,8.194923333333334
"210521000",0,54.03626666666667,8.194933333333333
"210521000",0,54.03628166666667,8.194925
"210521000",0,54.03626666666667,8.194928333333333
"210521000",0,54.036273333333334,8.194936666666667
"210521000",0,54.036226666666664,8.194901666666667
"210521000",0,54.03623833333333,8.194908333333334
"210521000",0,54.036228333333334,8.19491
"210521000",0,54.036235,8.19491
"210521000",0,54.03625666666667,8.194901666666667
"210521000",0,54.03623666666667,8.194918333333334
"210521000",0,54.03623666666667,8.194918333333334
"210521000",0,54.03625666666667,8.19491
"210521000",0,54.036245,8.194921666666668
"210521000",0,54.03631,8.194973333333333
"210521000",0,54.03630166666667,8.194983333333333
"210521000",0,54.036321666666666,8.194973333333333
"210521000",0,54.036321666666666,8.194973333333333
"210521000",0,54.0363,8.194993333333333
"210521000",0,54.036318333333334,8.194983333333333
"210521000",0,54.03628833333333,8.195013333333334
"210521000",0,54.036323333333335,8.195025
"210521000",0,54.03631166666667,8.195038333333333
"210521000",0,54.03633333333333,8.195058333333334
"210521000",0,54.03635833333333,8.195043333333333
"210521000",0,54.036321666666666,8.195056666666666
"210521000",0,54.036321666666666,8.195056666666666
"210521000",0,54.03636,8.195036666666667
"210521000",0,54.03635,8.19504
"210521000",0,54.03633333333333,8.195045
"210521000",0,54.036343333333335,8.195036666666667
"210521000",0,54.03636,8.195023333333333
"210521000",0,54.036345,8.195023333333333
"210521000",0,54.036345,8.195023333333333
"210521000",0,54.03635333333333,8.19502
"210521000",0,54.03633333333333,8.195028333333333
"210521000",0,54.03636,8.19501
"210521000",0,54.03633833333333,8.19502
"210521000",0,54.036365,8.195008333333334
"210521000",0,54.036375,8.195003333333334
"210521000",0,54.036405,8.194988333333333
"210521000",0,54.03638,8.195005
"210521000",0,54.036366666666666,8.195011666666666
"210521000",0,54.03639,8.194995
"210521000",0,54.03638,8.195
"210521000",0,54.03638,8.195
"210521000",0,54.03636,8.195008333333334
"210521000",0,54.036381666666664,8.19499
"210521000",0,54.036381666666664,8.19499
"210521000",0,54.03635333333333,8.195008333333334
"210521000",0,54.03635,8.19501
"210521000",0,54.036341666666665,8.195018333333334
"210521000",0,54.03635166666667,8.195008333333334
"210521000",0,54.036336666666664,8.195016666666668
"210521000",0,54.036321666666666,8.195021666666667
"210521000",0,54.036325,8.195015
"210521000",0,54.03633166666667,8.19501
"210521000",0,54.036298333333335,8.195036666666667
"210521000",0,54.03633833333333,8.19501
"210521000",0,54.03630666666667,8.195033333333333
"210521000",0,54.036323333333335,8.195023333333333
"210521000",0,54.036336666666664,8.195015
"210521000",0,54.03630166666667,8.19504
"210521000",0,54.03631166666667,8.195031666666667
"210521000",0,54.03633166666667,8.194993333333333
"210521000",0,54.036343333333335,8.194986666666667
"210521000",0,54.03634666666667,8.194985
"210521000",0,54.036298333333335,8.195028333333333
"210521000",0,54.036295,8.195031666666667
"210521000",0,54.036298333333335,8.195025
"210521000",0,54.036298333333335,8.195025
"210521000",0,54.03631,8.19502
"210521000",0,54.036335,8.195003333333334
"210521000",0,54.036315,8.195016666666668
"210521000",0,54.03629166666666,8.195038333333333
"210521000",0,54.036321666666666,8.19502
"210521000",0,54.036325,8.195013333333334
"210521000",0,54.036325,8.195013333333334
"210521000",0,54.03628166666667,8.195055
"210521000",0,54.03632833333333,8.195008333333334
"210521000",0,54.036318333333334,8.195023333333333
"210521000",0,54.03630166666667,8.195036666666667
"210521000",0,54.03628833333333,8.195045
"210521000",0,54.03628166666667,8.195038333333333
"210521000",0,54.03628833333333,8.195031666666667
"210521000",0,54.0363,8.195025
"210521000",0,54.03633166666667,8.194988333333333
"210521000",0,54.03629,8.195018333333334
"210521000",0,54.03630166666667,8.195006666666666
"210521000",0,54.036323333333335,8.194996666666666
"210521000",0,54.03629333333333,8.195013333333334
"210521000",0,54.036255,8.195043333333333
"210521000",0,54.03628833333333,8.195025
"210521000",0,54.03629333333333,8.195016666666668
"210521000",0,54.036278333333335,8.195023333333333
"210521000",0,54.03626,8.195038333333333
"210521000",0,54.03624666666666,8.195053333333334
"210521000",0,54.03628666666667,8.195023333333333
"210521000",0,54.03628166666667,8.195023333333333
"210521000",0,54.03626666666667,8.195033333333333
"210521000",0,54.03624833333333,8.195045
"210521000",0,54.03623833333333,8.195053333333334
"210521000",0,54.03625,8.195045
"210521000",0,54.036278333333335,8.195006666666666
"210521000",0,54.036265,8.195016666666668
"210521000",0,54.03624,8.195036666666667
"210521000",0,54.036253333333335,8.195028333333333
"210521000",0,54.03626833333333,8.195015
"210521000",0,54.036271666666664,8.195011666666666
"210521000",0,54.036258333333336,8.195016666666668
"210521000",0,54.03624666666666,8.195023333333333
"210521000",0,54.036265,8.195018333333334
"210521000",0,54.036258333333336,8.19502
"210521000",0,54.036258333333336,8.19502
"210521000",0,54.036265,8.195011666666666
"210521000",0,54.03626833333333,8.19501
"210521000",0,54.03626666666667,8.19501
"210521000",0,54.03626666666667,8.19501
"210521000",0,54.03626666666667,8.19501
"210521000",0,54.03628666666667,8.195003333333334
"210521000",0,54.03628333333333,8.195006666666666
"210521000",0,54.03629,8.195003333333334
"210521000",0,54.03630166666667,8.194996666666666
"210521000",0,54.036316666666664,8.195021666666667
"210521000",0,54.036315,8.195038333333333
"210521000",0,54.03633,8.195043333333333
"210521000",0,54.036323333333335,8.195046666666666
"210521000",0,54.036323333333335,8.195063333333334
"210521000",0,54.036318333333334,8.195058333333334
"210521000",0,54.03633166666667,8.195056666666666
"210521000",0,54.03633,8.195055
"210521000",0,54.036335,8.195051666666666
"210521000",0,54.036341666666665,8.195056666666666
"210521000",0,54.03635,8.19505
"210521000",0,54.036335,8.195061666666666
"210521000",0,54.036345,8.195055
"210521000",0,54.03635833333333,8.195048333333334
"210521000",0,54.03651833333333,8.194895
"210521000",0,54.036535,8.194881666666667
"210521000",0,54.036521666666665,8.194895
"210521000",0,54.03652,8.194898333333333
"210521000",0,54.03653166666667,8.19489
"210521000",0,54.036545,8.19486
"210521000",0,54.036543333333334,8.194866666666666
"210521000",0,54.03654,8.194868333333334
"210521000",0,54.03653666666667,8.194866666666666
"210521000",0,54.036565,8.194838333333333
"210521000",0,54.03658,8.194825
"210521000",0,54.036543333333334,8.194865
"210521000",0,54.03653833333333,8.194868333333334
"210521000",0,54.03657666666667,8.194836666666667
"210521000",0,54.03657666666667,8.194836666666667
"210521000",0,54.036561666666664,8.194843333333333
"210521000",0,54.03655,8.194858333333332
"210521000",0,54.036545,8.194866666666666
"210521000",0,54.036575,8.19484
"210521000",0,54.036565,8.194848333333333
"210521000",0,54.036555,8.194855
"210521000",0,54.03657,8.194831666666667
"210521000",0,54.03657,8.194831666666667
"210521000",0,54.036561666666664,8.19484
"210521000",0,54.03655166666667,8.194846666666667
"210521000",0,54.036548333333336,8.194851666666667
"210521000",0,54.03655,8.194845
"210521000",0,54.036555,8.194838333333333
"210521000",0,54.03653833333333,8.19485
"210521000",0,54.036546666666666,8.19484
"210521000",0,54.036586666666665,8.194865
"210521000",0,54.03659666666667,8.194868333333334
"210521000",0,54.03663,8.19486
"210521000",0,54.03664333333333,8.194843333333333
"210521000",0,54.03662666666666,8.194855
"210521000",0,54.03666333333334,8.194818333333334
"210521000",0,54.036676666666665,8.194786666666667
"210521000",0,54.03664333333333,8.194815
"210521000",0,54.036683333333336,8.194776666666666
"210521000",0,54.03666333333334,8.194803333333333
"210521000",0,54.036636666666666,8.19483
"210521000",0,54.03668166666667,8.194783333333334
"210521000",0,54.03665,8.194816666666666
"210521000",0,54.036655,8.19481
"210521000",0,54.03667,8.194795
"210521000",0,54.036665,8.194785
"210521000",0,54.036653333333334,8.194796666666667
"210521000",0,54.036678333333334,8.19478
"210521000",0,54.036678333333334,8.19478
"210521000",0,54.03668,8.194778333333334
"210521000",0,54.036665,8.194798333333333
"210521000",0,54.03668666666667,8.19478
"210521000",0,54.03668166666667,8.194781666666668
"210521000",0,54.03668166666667,8.194788333333333
"210521000",0,54.036678333333334,8.194788333333333
"210521000",0,54.036678333333334,8.194786666666667
"210521000",0,54.036678333333334,8.194786666666667
"210521000",0,54.03668833333333,8.194788333333333
"210521000",0,54.03668833333333,8.194788333333333
"210521000",0,54.03668833333333,8.194791666666667
"210521000",0,54.036701666666666,8.194805
"210521000",0,54.036701666666666,8.194805
"210521000",0,54.036696666666664,8.194815
"210521000",0,54.036698333333334,8.194816666666666
"210521000",0,54.036701666666666,8.194816666666666
"210521000",0,54.03671333333333,8.194801666666667
"210521000",0,54.03679,8.194675
"210521000",0,54.03681666666667,8.194625
"210521000",0,54.03678166666667,8.194668333333333
"210521000",0,54.03678166666667,8.194661666666667
"210521000",0,54.036795,8.194641666666667
"210521000",0,54.03682,8.194611666666667
"210521000",0,54.036793333333335,8.194641666666667
"210521000",0,54.036795,8.194635
"210521000",0,54.036818333333336,8.194596666666667
"210521000",0,54.03680833333333,8.19461
"210521000",0,54.036811666666665,8.194603333333333
"210521000",0,54.03681666666667,8.194596666666667
"210521000",0,54.03680833333333,8.19461
"210521000",0,54.03680833333333,8.194606666666667
"210521000",0,54.03680166666667,8.194621666666666
"210521000",0,54.036825,8.1946
"210521000",0,54.03680666666666,8.194626666666666
"210521000",0,54.036851666666664,8.194575
"210521000",0,54.036811666666665,8.194636666666666
"210521000",0,54.03682166666667,8.194625
"210521000",0,54.036855,8.19459
"210521000",0,54.036831666666664,8.194635
"210521000",0,54.036831666666664,8.194635
"210521000",0,54.03684666666667,8.194616666666667
"210521000",0,54.03686,8.1946
"210521000",0,54.03686666666667,8.194595
"210521000",0,54.036863333333336,8.194603333333333
"210521000",0,54.03685,8.194621666666666
"210521000",0,54.036836666666666,8.194641666666667
"210521000",0,54.036836666666666,8.194645
"210521000",0,54.036855,8.194623333333332
"210521000",0,54.03686666666667,8.194603333333333
"210521000",0,54.036838333333336,8.194646666666667
"210521000",0,54.03682833333333,8.194663333333333
"210521000",0,54.03685333333333,8.194628333333334
"210521000",0,54.03685333333333,8.194625
"210521000",0,54.03685333333333,8.194625
"210521000",0,54.03684166666667,8.194641666666667
"210521000",0,54.036835,8.194648333333333
"210521000",0,54.03684166666667,8.194636666666666
"210521000",0,54.03684666666667,8.194628333333334
"210521000",0,54.03684666666667,8.194628333333334
"210521000",0,54.03684666666667,8.194628333333334
"210521000",0,54.03684333333333,8.194635
"210521000",0,54.03684333333333,8.194635
"210521000",0,54.03684,8.194641666666667
"210521000",0,54.03684,8.194641666666667
"210521000",0,54.03684,8.194641666666667
"210521000",0,54.03684,8.194641666666667
"210521000",0,54.03684333333333,8.194635
"210521000",0,54.03684333333333,8.194635
"210521000",0,54.03684333333333,8.194635
"210521000",0,54.03684333333333,8.194635
"210521000",0,54.03684,8.194636666666666
"210521000",0,54.03684,8.194636666666666
"210521000",0,54.03684,8.194636666666666
"210521000",0,54.03684,8.194636666666666
"210521000",0,54.036831666666664,8.19465
"210521000",0,54.036831666666664,8.19465
"210521000",0,54.036831666666664,8.19465
"210521000",0,54.036838333333336,8.194641666666667
"210521000",0,54.03682833333333,8.194663333333333
"210521000",0,54.036835,8.194663333333333
"210521000",0,54.036835,8.194663333333333
"210521000",0,54.03684666666667,8.19465
"210521000",0,54.03686833333333,8.194623333333332
"210521000",0,54.03687166666667,8.194616666666667
"210521000",0,54.03684833333333,8.194648333333333
"210521000",0,54.03687166666667,8.194611666666667
"210521000",0,54.03684666666667,8.194656666666667
"210521000",0,54.03684666666667,8.194656666666667
"210521000",0,54.03684666666667,8.194656666666667
"210521000",0,54.03687333333333,8.194615
"210521000",0,54.03687,8.194621666666666
"210521000",0,54.03687,8.194621666666666
"210521000",0,54.036865,8.194626666666666
"210521000",0,54.03686666666667,8.194618333333333
"210521000",0,54.036885,8.194595
"210521000",0,54.036858333333335,8.19463
"210521000",0,54.036881666666666,8.194608333333333
"210521000",0,54.03686666666667,8.194628333333334
"210521000",0,54.036875,8.19461
"210521000",0,54.03687166666667,8.194608333333333
"210521000",0,54.03687166666667,8.194608333333333
"210521000",0,54.03688833333333,8.194558333333333
"210521000",0,54.036878333333334,8.194578333333334
"210521000",0,54.03686666666667,8.194585
"210521000",0,54.03687166666667,8.19459
"210521000",0,54.03687166666667,8.194591666666666
"210521000",0,54.03685333333333,8.194648333333333
"210521000",0,54.03685,8.194643333333334
"210521000",0,54.03682833333333,8.194628333333334
"210521000",0,54.03682,8.19466
"210521000",0,54.03682833333333,8.19463
"210521000",0,54.03684,8.194615
"210521000",0,54.03686,8.194611666666667
"210521000",0,54.03682666666667,8.19462
"210521000",0,54.03682166666667,8.194621666666666
"210521000",0,54.036813333333335,8.194626666666666
"210521000",0,54.03680333333333,8.194643333333334
"210521000",0,54.03680333333333,8.194643333333334
"210521000",0,54.03680333333333,8.194643333333334
"210521000",0,54.03680333333333,8.194645
"210521000",0,54.03680666666666,8.194635
"210521000",0,54.036788333333334,8.194608333333333
"210521000",0,54.03682166666667,8.194563333333333
"210521000",0,54.03682166666667,8.194565
"210521000",0,54.03682166666667,8.194565
"210521000",0,54.036833333333334,8.194545
"210521000",0,54.036833333333334,8.194545
"210521000",0,54.03680666666666,8.194588333333334
"210521000",0,54.03682333333333,8.194558333333333
"210521000",0,54.036811666666665,8.194573333333333
"210521000",0,54.036795,8.194588333333334
"210521000",0,54.03682333333333,8.194546666666668
"210521000",0,54.036786666666664,8.194595
"210521000",0,54.0368,8.194583333333334
"210521000",0,54.03679833333333,8.19459
"210521000",0,54.03678333333333,8.194605
"210521000",0,54.036773333333336,8.194618333333333
"210521000",0,54.036768333333335,8.194623333333332
"210521000",0,54.03677666666667,8.194615
"210521000",0,54.036793333333335,8.1946
"210521000",0,54.03678,8.194616666666667
"210521000",0,54.036766666666665,8.19462
"210521000",0,54.036765,8.194633333333334
"210521000",0,54.036765,8.194633333333334
"210521000",0,54.036766666666665,8.194633333333334
"210521000",0,54.03675,8.19465
"210521000",0,54.036728333333336,8.194656666666667
"210521000",0,54.036725,8.194686666666666
"210521000",0,54.036728333333336,8.194683333333334
"210521000",0,54.03671333333333,8.194698333333333
"210521000",0,54.03672,8.194688333333334
"210521000",0,54.03671166666667,8.194703333333333
"210521000",0,54.03671166666667,8.194703333333333
"210521000",0,54.03669,8.194728333333334
"210521000",0,54.03671166666667,8.194708333333333
"210521000",0,54.03671166666667,8.194708333333333
"210521000",0,54.03672,8.194703333333333
"210521000",0,54.03668166666667,8.194741666666667
"210521000",0,54.03671166666667,8.194715
"210521000",0,54.036701666666666,8.194726666666666
"210521000",0,54.036701666666666,8.194726666666666
"210521000",0,54.036685,8.194736666666667
"210521000",0,54.03667166666666,8.194748333333333
"210521000",0,54.03667166666666,8.194748333333333
"210521000",0,54.03667166666666,8.19475
"210521000",0,54.03667166666666,8.19475
"210521000",0,54.03666833333333,8.194751666666667
"210521000",0,54.03667166666666,8.194753333333333
"210521000",0,54.03667166666666,8.194753333333333
"210521000",0,54.03667333333333,8.194755
"210521000",0,54.03666,8.194756666666667
"210521000",0,54.03664333333333,8.194758333333333
"210521000",0,54.03665,8.194756666666667
"210521000",0,54.03666166666667,8.194746666666667
"210521000",0,54.036651666666664,8.194756666666667
"210521000",0,54.036658333333335,8.194746666666667
"210521000",0,54.036636666666666,8.194766666666666
"210521000",0,54.03661,8.194785
"210521000",0,54.03665,8.19475
"210521000",0,54.03662166666667,8.194803333333333
"210521000",0,54.036625,8.194801666666667
"210521000",0,54.03664,8.194788333333333
"210521000",0,54.03666166666667,8.194773333333334
"210521000",0,54.03666166666667,8.194773333333334
"210521000",0,54.036635,8.194801666666667
"210521000",0,54.036633333333334,8.194806666666667
"210521000",0,54.03664833333333,8.194798333333333
"210521000",0,54.036655,8.19479
"210521000",0,54.036635,8.194813333333334
"210521000",0,54.03662666666666,8.194825
"210521000",0,54.036638333333336,8.194816666666666
"210521000",0,54.03664,8.194815
"210521000",0,54.03664666666667,8.194808333333333
"210521000",0,54.03662833333333,8.194825
"210521000",0,54.036638333333336,8.194815
"210521000",0,54.036638333333336,8.194815
"210521000",0,54.036638333333336,8.194816666666666
"210521000",0,54.03663,8.194826666666666
"210521000",0,54.03664333333333,8.194805
"210521000",0,54.03662,8.194836666666667
"210521000",0,54.03662,8.194836666666667
"210521000",0,54.03662833333333,8.194816666666666
"210521000",0,54.03661833333334,8.194816666666666
"210521000",0,54.03664666666667,8.194776666666666
"210521000",0,54.03667,8.194771666666666
"210521000",0,54.036676666666665,8.194776666666666
"210521000",0,54.036678333333334,8.194776666666666
"210521000",0,54.03668,8.194776666666666
"210521000",0,54.03668833333333,8.194768333333334
"210521000",0,54.03667166666666,8.194791666666667
"210521000",0,54.03669333333333,8.19477
"210521000",0,54.03666833333333,8.194795
"210521000",0,54.03666833333333,8.194793333333333
"210521000",0,54.03666833333333,8.194793333333333
"210521000",0,54.036636666666666,8.194821666666666
"210521000",0,54.03666333333334,8.19481
"210521000",0,54.036655,8.194816666666666
"210521000",0,54.03668,8.194793333333333
"210521000",0,54.036675,8.194795
"210521000",0,54.03667,8.1948
"210521000",0,54.03667166666666,8.194793333333333
"210521000",0,54.03666,8.194795
"210521000",0,54.03667166666666,8.19478
"210521000",0,54.036638333333336,8.194801666666667
"210521000",0,54.036638333333336,8.194801666666667
"210521000",0,54.036638333333336,8.194786666666667
"210521000",0,54.036636666666666,8.194786666666667
"210521000",0,54.036636666666666,8.194785
"210521000",0,54.03664333333333,8.194776666666666
"210521000",0,54.03664333333333,8.194776666666666
"210521000",0,54.036636666666666,8.194776666666666
"210521000",0,54.036636666666666,8.194776666666666
"210521000",0,54.03664,8.194778333333334
"210521000",0,54.036638333333336,8.194778333333334
"210521000",0,54.03664,8.194776666666666
"210521000",0,54.03664,8.194776666666666
"210521000",0,54.03661833333334,8.194798333333333
"210521000",0,54.03662166666667,8.194805
"210521000",0,54.03662,8.194815
"210521000",0,54.03664166666667,8.194798333333333
"210521000",0,54.03662166666667,8.194818333333334
"210521000",0,54.03662666666666,8.194815
"210521000",0,54.03664333333333,8.194805
"210521000",0,54.03664333333333,8.194806666666667
"210521000",0,54.03664,8.194808333333333
"210521000",0,54.03664,8.19481
"210521000",0,54.03664,8.19481
"210521000",0,54.03665,8.194803333333333
"210521000",0,54.03665,8.194803333333333
"210521000",0,54.036645,8.194808333333333
"210521000",0,54.036638333333336,8.194813333333334
"210521000",0,54.03664166666667,8.194813333333334
"210521000",0,54.036636666666666,8.19481
"210521000",0,54.03664833333333,8.1948
"210521000",0,54.03667166666666,8.194786666666667
"210521000",0,54.03669333333333,8.194793333333333
"210521000",0,54.036705,8.194775
"210521000",0,54.03673333333333,8.194743333333333
"210521000",0,54.03670666666667,8.19477
"210521000",0,54.03671333333333,8.194761666666666
"210521000",0,54.036725,8.194746666666667
"210521000",0,54.036723333333335,8.194745
"210521000",0,54.03671333333333,8.194758333333333
"210521000",0,54.03672666666667,8.194743333333333
"210521000",0,54.03672666666667,8.194743333333333
"210521000",0,54.036723333333335,8.19474
"210521000",0,54.036723333333335,8.19474
"210521000",0,54.03671833333333,8.194755
"210521000",0,54.036721666666665,8.194746666666667
"210521000",0,54.036735,8.194723333333334
"210521000",0,54.036735,8.194723333333334
"210521000",0,54.03673166666667,8.194723333333334
"210521000",0,54.03673833333333,8.194711666666667
"210521000",0,54.03673,8.194713333333333
"210521000",0,54.036746666666666,8.1947
"210521000",0,54.036741666666664,8.194703333333333
"210521000",0,54.036721666666665,8.194716666666666
"210521000",0,54.036728333333336,8.194703333333333
"210521000",0,54.03672,8.194716666666666
"210521000",0,54.03673666666667,8.194711666666667
"210521000",0,54.036721666666665,8.194723333333334
"210521000",0,54.03672,8.194723333333334
"210521000",0,54.03671666666666,8.194723333333334
"210521000",0,54.036715,8.19472
"210521000",0,54.036651666666664,8.19462
"210521000",0,54.036658333333335,8.194608333333333
"210521000",0,54.03664,8.194623333333332
"210521000",0,54.03666166666667,8.194601666666667
"210521000",0,54.036636666666666,8.194638333333334
"210521000",0,54.036653333333334,8.194618333333333
"210521000",0,54.03662166666667,8.194663333333333
"210521000",0,54.036631666666665,8.194648333333333
"210521000",0,54.03662166666667,8.194668333333333
"210521000",0,54.036631666666665,8.194653333333333
"210521000",0,54.03664166666667,8.194636666666666
"210521000",0,54.036633333333334,8.194648333333333
"210521000",0,54.036625,8.194661666666667
"210521000",0,54.03663,8.194653333333333
"210521000",0,54.03664166666667,8.194628333333334
"210521000",0,54.03664666666667,8.194631666666666
"210521000",0,54.03664,8.194633333333334
"210521000",0,54.036651666666664,8.19463
"210521000",0,54.03665,8.194631666666666
"210521000",0,54.036633333333334,8.194663333333333
"210521000",0,54.036633333333334,8.194676666666666
"210521000",0,54.03664333333333,8.194661666666667
"210521000",0,54.03664,8.19467
"210521000",0,54.03666333333334,8.194643333333334
"210521000",0,54.036636666666666,8.194685
"210521000",0,54.036651666666664,8.194666666666667
"210521000",0,54.03666166666667,8.194658333333333
"210521000",0,54.036655,8.194668333333333
"210521000",0,54.03664,8.19469
"210521000",0,54.036653333333334,8.194683333333334
"210521000",0,54.036658333333335,8.194673333333334
"210521000",0,54.036645,8.194695
"210521000",0,54.036653333333334,8.194698333333333
